//X Y Z R G B
94448
0.71409243 0.85070145 2.29442954 54 54 54
0.71817482 0.85063356 2.29424644 52 52 52
0.72225642 0.85056561 2.29406309 56 56 56
0.72633743 0.85049772 2.29387999 54 54 54
0.73041773 0.85042971 2.29369664 55 55 55
0.73449743 0.85036182 2.29351354 56 56 56
0.73857647 0.85029393 2.29333043 56 56 56
0.74265492 0.85022616 2.29314756 56 56 56
0.74673265 0.85015827 2.29296446 54 54 54
0.75080973 0.85009038 2.29278135 54 54 54
0.75488621 0.85002255 2.29259849 58 58 58
0.75896204 0.84995472 2.29241562 56 56 56
0.76303709 0.84988683 2.29223251 56 56 56
0.76711160 0.84981906 2.29204965 54 54 54
0.77118546 0.84975123 2.29186678 58 58 58
0.77525872 0.84968352 2.29168415 56 56 56
0.77933121 0.84961575 2.29150128 56 56 56
0.78340316 0.84954804 2.29131866 57 57 57
0.78747439 0.84948021 2.29113579 56 56 56
0.79154497 0.84941250 2.29095316 56 56 56
0.79561496 0.84934479 2.29077053 57 57 57
0.79968429 0.84927708 2.29058790 54 54 54
0.80375290 0.84920937 2.29040527 52 52 52
0.80782098 0.84914178 2.29022288 58 58 58
0.81188834 0.84907407 2.29004025 56 56 56
0.81595498 0.84900635 2.28985763 57 57 57
0.82002097 0.84893864 2.28967500 57 57 57
0.82408643 0.84887099 2.28949261 55 55 54
0.82815123 0.84880334 2.28931022 56 56 56
0.83221525 0.84873563 2.28912759 57 57 57
0.83627874 0.84866804 2.28894520 55 55 55
0.84034163 0.84860051 2.28876305 56 56 55
0.84440374 0.84853286 2.28858066 56 56 56
0.84846526 0.84846526 2.28839827 56 56 56
0.85252619 0.84839773 2.28821611 52 52 52
0.85658634 0.84833008 2.28803372 54 54 54
0.86064595 0.84826255 2.28785157 55 55 55
0.86470491 0.84819502 2.28766942 55 55 55
0.86876321 0.84812748 2.28748727 54 54 54
0.87282079 0.84805995 2.28730512 55 55 55
0.87687778 0.84799242 2.28712296 56 56 56
0.88093412 0.84792489 2.28694081 56 56 56
0.88498980 0.84785736 2.28675866 57 57 57
0.88904488 0.84778988 2.28657675 55 55 55
0.89309931 0.84772241 2.28639483 56 56 56
0.89715302 0.84765488 2.28621268 56 56 56
0.90120614 0.84758747 2.28603077 57 57 57
0.90525872 0.84752011 2.28584909 57 57 57
0.90931052 0.84745264 2.28566718 54 54 54
0.91336167 0.84738523 2.28548527 54 54 54
0.91741216 0.84731776 2.28530335 55 55 55
0.92146212 0.84725040 2.28512168 56 56 56
0.92551142 0.84718305 2.28494000 56 56 56
0.92955995 0.84711558 2.28475809 54 54 54
0.93360788 0.84704822 2.28457642 54 54 54
0.93765521 0.84698087 2.28439474 54 54 54
0.94170201 0.84691358 2.28421330 56 56 56
0.94574797 0.84684622 2.28403163 56 56 56
0.94979334 0.84677887 2.28384995 55 55 55
0.95383811 0.84671164 2.28366852 54 54 54
0.95788229 0.84664434 2.28348708 54 54 54
0.96195889 0.84660625 2.28338432 56 56 56
0.96632731 0.84682411 2.28397202 57 57 57
0.97068584 0.84703159 2.28453159 55 55 54
0.97504652 0.84723920 2.28509140 56 56 56
1.21887708 1.05464935 2.84449816 106 106 106
1.22400916 1.05464935 2.84449816 155 155 155
1.22914124 1.05464935 2.84449816 155 155 155
1.23427331 1.05464935 2.84449816 155 155 155
1.23940551 1.05464935 2.84449816 155 155 155
1.24453759 1.05464935 2.84449816 155 155 155
1.24966967 1.05464935 2.84449816 155 155 155
1.25480187 1.05464935 2.84449816 155 155 155
1.25993395 1.05464935 2.84449816 155 155 155
1.26506603 1.05464935 2.84449816 155 155 155
1.27019823 1.05464935 2.84449816 155 155 155
1.27533031 1.05464935 2.84449816 155 155 155
1.28046238 1.05464935 2.84449816 155 155 155
1.28559446 1.05464935 2.84449816 155 155 155
1.29072666 1.05464935 2.84449816 155 155 155
1.29585874 1.05464935 2.84449816 155 155 155
1.30099082 1.05464935 2.84449816 155 155 155
1.30612302 1.05464935 2.84449816 155 155 155
1.31125510 1.05464935 2.84449816 155 155 155
1.31638718 1.05464935 2.84449816 155 155 155
1.32151926 1.05464935 2.84449816 155 155 155
1.32665145 1.05464935 2.84449816 155 155 155
1.33178353 1.05464935 2.84449816 155 155 155
1.33691561 1.05464935 2.84449816 155 155 155
1.34204781 1.05464935 2.84449816 155 155 155
1.34717989 1.05464935 2.84449816 155 155 155
1.35231197 1.05464935 2.84449816 155 155 155
1.35744405 1.05464935 2.84449816 155 155 155
1.36257625 1.05464935 2.84449816 155 155 155
1.36770833 1.05464935 2.84449816 155 155 155
1.37284040 1.05464935 2.84449816 155 155 155
1.37797260 1.05464935 2.84449816 155 155 155
1.38310468 1.05464935 2.84449816 155 155 155
1.38823676 1.05464935 2.84449816 155 155 155
1.39336896 1.05464935 2.84449816 155 155 155
1.39850104 1.05464935 2.84449816 155 155 155
1.40363312 1.05464935 2.84449816 155 155 155
1.40876520 1.05464935 2.84449816 155 155 155
1.41389740 1.05464935 2.84449816 155 155 155
1.41902947 1.05464935 2.84449816 155 155 155
1.42416155 1.05464935 2.84449816 155 155 155
1.42929375 1.05464935 2.84449816 155 155 155
1.43442583 1.05464935 2.84449816 155 155 155
1.43955791 1.05464935 2.84449816 155 155 155
1.44468999 1.05464935 2.84449816 155 155 155
1.44982219 1.05464935 2.84449816 155 155 155
1.45495427 1.05464935 2.84449816 155 155 155
1.46008635 1.05464935 2.84449816 155 155 155
1.46521854 1.05464935 2.84449816 155 155 155
1.47035062 1.05464935 2.84449816 155 155 155
1.47548270 1.05464935 2.84449816 155 155 155
1.48061478 1.05464935 2.84449816 155 155 155
1.48574698 1.05464935 2.84449816 155 155 155
1.49087906 1.05464935 2.84449816 155 155 155
1.49601114 1.05464935 2.84449816 155 155 155
1.50114334 1.05464935 2.84449816 155 155 155
1.50627542 1.05464935 2.84449816 155 155 155
1.51140749 1.05464935 2.84449816 155 155 155
1.51653957 1.05464935 2.84449816 155 155 155
1.52167177 1.05464935 2.84449816 155 155 155
1.52680385 1.05464935 2.84449816 155 155 155
1.53193581 1.05464935 2.84449792 155 155 155
1.53706801 1.05464935 2.84449792 155 155 155
1.54220009 1.05464935 2.84449792 155 155 155
1.54733217 1.05464935 2.84449792 155 155 155
1.55246425 1.05464935 2.84449792 155 155 155
1.55759645 1.05464935 2.84449792 155 155 155
1.56272852 1.05464935 2.84449792 155 155 155
1.56786060 1.05464935 2.84449792 155 155 155
1.57299280 1.05464935 2.84449792 155 155 155
1.57812488 1.05464935 2.84449792 155 155 155
1.58325696 1.05464935 2.84449792 155 155 155
1.58838904 1.05464935 2.84449792 155 155 155
1.59352124 1.05464935 2.84449792 155 155 155
1.59865332 1.05464935 2.84449792 155 155 155
1.60378540 1.05464935 2.84449792 155 155 155
1.60891759 1.05464935 2.84449792 155 155 155
1.61404967 1.05464935 2.84449792 155 155 155
1.61918175 1.05464935 2.84449792 155 155 155
1.62431383 1.05464935 2.84449792 155 155 155
1.62944603 1.05464935 2.84449792 155 155 155
1.63457811 1.05464935 2.84449792 155 155 155
1.63971019 1.05464935 2.84449792 155 155 155
-1.63177109 1.05465019 2.83072543 155 155 155
-1.62666380 1.05465019 2.83072543 155 155 155
-1.62155652 1.05465019 2.83072543 155 155 155
-1.61644924 1.05465019 2.83072543 155 155 155
-1.61134207 1.05465019 2.83072543 155 155 155
-1.60623479 1.05465019 2.83072543 155 155 155
-1.60112751 1.05465019 2.83072543 155 155 155
-1.59602022 1.05465019 2.83072543 155 155 155
-1.59091294 1.05465019 2.83072543 155 155 155
-1.58580565 1.05465019 2.83072543 155 155 155
-1.58069849 1.05465019 2.83072543 155 155 155
-1.57559121 1.05465019 2.83072543 155 155 155
-1.57048392 1.05465019 2.83072543 155 155 155
-1.56537664 1.05465019 2.83072543 155 155 155
-1.56026936 1.05465019 2.83072543 155 155 155
-1.55516207 1.05465019 2.83072543 155 155 155
-1.55005479 1.05465019 2.83072543 155 155 155
-1.54494762 1.05465019 2.83072543 155 155 155
-1.53984034 1.05465019 2.83072543 155 155 155
-1.53473306 1.05465019 2.83072543 155 155 155
-1.52962577 1.05465019 2.83072543 155 155 155
-1.52451849 1.05465019 2.83072543 155 155 155
-1.51941121 1.05465019 2.83072543 155 155 155
-1.51430404 1.05465019 2.83072543 155 155 155
-1.50919676 1.05465019 2.83072543 155 155 155
-1.50408947 1.05465019 2.83072543 155 155 155
-1.49898219 1.05465019 2.83072543 155 155 155
-1.49387491 1.05465019 2.83072543 155 155 155
-1.48876762 1.05465019 2.83072543 155 155 155
-1.48366046 1.05465019 2.83072543 155 155 155
-1.47855318 1.05465019 2.83072543 155 155 155
-1.47344589 1.05465019 2.83072543 155 155 155
-1.46833861 1.05465019 2.83072543 155 155 155
-1.46323133 1.05465019 2.83072543 155 155 155
-1.45812404 1.05465019 2.83072543 155 155 155
-1.45301676 1.05465019 2.83072543 155 155 155
-1.44790959 1.05465019 2.83072543 155 155 155
-1.44280219 1.05465007 2.83072519 155 155 155
-1.43769491 1.05465007 2.83072519 155 155 155
-1.43258762 1.05465007 2.83072519 155 155 155
-1.42748034 1.05465007 2.83072519 155 155 155
-1.42237306 1.05465007 2.83072519 155 155 155
-1.41726589 1.05465007 2.83072519 155 155 155
-1.41215861 1.05465007 2.83072519 155 155 155
-1.40705132 1.05465007 2.83072519 155 155 155
-1.40194404 1.05465007 2.83072519 155 155 155
-1.39683676 1.05465007 2.83072519 155 155 155
-1.39172947 1.05465007 2.83072519 155 155 155
-1.38662231 1.05465007 2.83072519 155 155 155
-1.38151503 1.05465007 2.83072519 155 155 155
-1.37640774 1.05465007 2.83072519 155 155 155
-1.37130046 1.05465007 2.83072519 155 155 155
-1.36619318 1.05465007 2.83072519 155 155 155
-1.36108589 1.05465007 2.83072519 155 155 155
-1.35597873 1.05465007 2.83072519 155 155 155
-1.35087144 1.05465007 2.83072519 155 155 155
-1.34576416 1.05465007 2.83072519 155 155 155
-1.34065688 1.05465007 2.83072519 155 155 155
-1.33554959 1.05465007 2.83072519 155 155 155
-1.33044231 1.05465007 2.83072519 155 155 155
-1.32533503 1.05465007 2.83072519 155 155 155
-1.32022786 1.05465007 2.83072519 155 155 155
-1.31512058 1.05465007 2.83072519 155 155 155
-1.31001329 1.05465007 2.83072519 155 155 155
-1.30490601 1.05465007 2.83072519 155 155 155
-1.29979873 1.05465007 2.83072519 155 155 155
-1.29469144 1.05465007 2.83072519 155 155 155
-1.28958428 1.05465007 2.83072519 155 155 155
-1.28447700 1.05465007 2.83072519 155 155 155
-1.27936971 1.05465007 2.83072519 155 155 155
-1.27426243 1.05465007 2.83072519 155 155 155
-1.26915514 1.05465007 2.83072519 155 155 155
-1.26404786 1.05465007 2.83072519 155 155 155
-1.25894070 1.05465007 2.83072519 155 155 155
-1.25383341 1.05465007 2.83072519 155 155 155
-1.24872613 1.05465007 2.83072519 155 155 155
-1.24361885 1.05465007 2.83072519 155 155 155
-1.23851156 1.05465007 2.83072519 155 155 155
-1.23340428 1.05465007 2.83072519 155 155 155
-1.22829711 1.05465007 2.83072519 155 155 155
-1.22318983 1.05465007 2.83072519 155 155 155
-1.21808255 1.05465007 2.83072519 155 155 155
-1.21297526 1.05465007 2.83072519 155 155 155
-1.20786798 1.05465007 2.83072519 155 155 155
-1.20276070 1.05465007 2.83072519 155 155 155
-1.19765353 1.05465007 2.83072519 155 155 155
-1.19254625 1.05465007 2.83072519 155 155 155
-1.18743896 1.05465007 2.83072519 155 155 155
-1.18233168 1.05465007 2.83072519 155 155 155
-1.17722440 1.05465007 2.83072519 155 155 155
-1.17211711 1.05465007 2.83072519 155 155 155
-1.16700995 1.05465007 2.83072519 155 155 155
-1.16190267 1.05465007 2.83072519 155 155 155
-1.15679538 1.05465007 2.83072519 155 155 155
-1.15168810 1.05465007 2.83072519 155 155 155
-1.14658082 1.05465007 2.83072519 155 155 155
-1.14147353 1.05465007 2.83072519 155 155 155
-1.13636625 1.05465007 2.83072519 155 155 155
-1.13125896 1.05464995 2.83072495 155 155 155
-1.12615168 1.05464995 2.83072495 155 155 155
-1.12104440 1.05464995 2.83072495 155 155 155
-1.11593711 1.05464995 2.83072495 155 155 155
-1.11082995 1.05464995 2.83072495 155 155 155
-1.10572267 1.05464995 2.83072495 155 155 155
-1.10061538 1.05464995 2.83072495 155 155 155
-1.09550810 1.05464995 2.83072495 155 155 155
-1.09040082 1.05464995 2.83072495 155 155 155
-1.08529353 1.05464995 2.83072495 155 155 155
-1.08018625 1.05464995 2.83072495 155 155 155
-1.07507908 1.05464995 2.83072495 155 155 155
-1.06997180 1.05464995 2.83072495 155 155 155
-1.06486452 1.05464995 2.83072495 155 155 155
-1.05975723 1.05464995 2.83072495 155 155 155
-1.05464995 1.05464995 2.83072495 155 155 155
-1.04954267 1.05464995 2.83072495 155 155 155
-1.04443550 1.05464995 2.83072495 155 155 155
-1.03932822 1.05464995 2.83072495 155 155 155
-1.03422093 1.05464995 2.83072495 155 155 155
-1.02911365 1.05464995 2.83072495 155 155 155
-1.02400637 1.05464995 2.83072495 155 155 155
-1.01889908 1.05464995 2.83072495 155 155 155
-1.01379192 1.05464995 2.83072495 155 155 155
-1.00868464 1.05464995 2.83072495 155 155 155
-1.00357735 1.05464995 2.83072495 155 155 155
-0.99847007 1.05464995 2.83072495 155 155 155
-0.99336284 1.05464995 2.83072495 155 155 155
-0.98825556 1.05464995 2.83072495 155 155 155
-0.98314828 1.05464995 2.83072495 155 155 155
-0.97804105 1.05464995 2.83072495 155 155 155
-0.97293377 1.05464995 2.83072495 155 155 155
-0.96782649 1.05464995 2.83072495 155 155 155
-0.96271926 1.05464995 2.83072495 155 155 155
-0.95761198 1.05464995 2.83072495 155 155 155
-0.95250469 1.05464995 2.83072495 130 130 130
-0.79151022 0.88111514 2.36495018 54 54 54
-0.78690422 0.88073558 2.36393142 55 55 55
-0.78230214 0.88035637 2.36291361 56 56 56
-0.77762210 0.87988472 2.36164761 56 56 56
-0.77321017 0.87971294 2.36118650 55 55 54
-0.76888680 0.87964064 2.36099243 57 57 57
-0.76456422 0.87956828 2.36079836 55 55 55
-0.76024240 0.87949610 2.36060452 56 56 56
-0.75592119 0.87942380 2.36041045 55 55 55
-0.75160074 0.87935156 2.36021662 55 55 55
-0.74728101 0.87927938 2.36002278 57 57 57
-0.74296188 0.87920702 2.35982871 57 57 57
-0.73864353 0.87913483 2.35963488 56 56 56
-0.73432589 0.87906259 2.35944104 57 57 57
-0.73000902 0.87899047 2.35924745 55 55 55
-0.72569281 0.87891829 2.35905361 56 57 56
-0.72137731 0.87884611 2.35886002 56 56 56
-0.71706259 0.87877399 2.35866642 57 57 57
-0.71274841 0.87870181 2.35847259 57 57 57
-0.70843506 0.87862968 2.35827899 54 54 54
-0.70412236 0.87855750 2.35808539 55 55 55
-0.69981050 0.87848550 2.35789204 55 55 55
-0.69549918 0.87841338 2.35769844 55 55 55
-0.69118869 0.87834132 2.35750508 56 56 56
-0.68687880 0.87826920 2.35731149 54 54 54
-0.68256968 0.87819713 2.35711813 56 56 56
-0.67826128 0.87812513 2.35692477 58 58 58
-0.67395359 0.87805307 2.35673141 54 54 54
-0.66964656 0.87798107 2.35653806 52 52 52
-0.66534024 0.87790900 2.35634470 56 56 56
-0.66103470 0.87783706 2.35615158 57 57 57
-0.65672976 0.87776500 2.35595822 54 54 54
-0.65242559 0.87769306 2.35576510 55 55 55
-0.64812213 0.87762111 2.35557199 60 60 60
-0.64381933 0.87754917 2.35537887 58 58 58
-0.63951731 0.87747723 2.35518575 59 59 59
-0.63521594 0.87740523 2.35499263 57 57 57
-0.63091522 0.87733328 2.35479951 55 55 55
-0.62661529 0.87726146 2.35460663 56 56 56
-0.62231600 0.87718952 2.35441351 56 56 56
-0.61801749 0.87711763 2.35422063 56 56 56
-0.61371970 0.87704575 2.35402775 56 56 56
-0.60942256 0.87697393 2.35383487 51 52 51
-0.60512608 0.87690204 2.35364199 51 51 51
-0.60083044 0.87683028 2.35344934 54 54 54
-0.59653538 0.87675840 2.35325646 57 57 57
-0.59224105 0.87668657 2.35306358 57 57 57
-0.58794743 0.87661475 2.35287094 53 53 53
-0.58365446 0.87654293 2.35267806 53 53 53
-0.57936227 0.87647116 2.35248542 59 59 59
-0.57507080 0.87639946 2.35229301 58 58 58
-0.57078004 0.87632769 2.35210037 55 55 55
-0.56648993 0.87625599 2.35190797 55 55 55
-0.56220055 0.87618423 2.35171533 57 57 57
-0.55791187 0.87611252 2.35152292 54 54 54
-0.55362380 0.87604076 2.35133028 56 56 56
-0.54933655 0.87596905 2.35113788 56 56 56
-0.54504997 0.87589741 2.35094547 57 57 57
-0.54076403 0.87582570 2.35075307 57 57 57
-0.53647894 0.87575412 2.35056090 58 58 57
-0.53219444 0.87568241 2.35036850 56 56 55
-0.52791065 0.87561083 2.35017633 56 56 56
-0.52362752 0.87553912 2.34998393 54 54 54
-0.51934516 0.87546754 2.34979177 52 52 52
-0.51506346 0.87539595 2.34959960 53 53 53
-0.51078248 0.87532437 2.34940743 54 54 54
-0.50650221 0.87525278 2.34921527 54 54 54
-0.50222266 0.87518126 2.34902334 51 51 51
-0.49794376 0.87510967 2.34883118 55 55 55
-0.49366561 0.87503815 2.34863925 58 58 58
-0.48938808 0.87496656 2.34844708 54 54 54
-0.48511130 0.87489504 2.34825516 53 53 53
-0.48083523 0.87482357 2.34806323 58 58 58
-0.47655982 0.87475204 2.34787130 55 55 55
-0.47228512 0.87468052 2.34767938 54 54 54
-0.46801117 0.87460911 2.34748769 54 54 54
-0.46373788 0.87453759 2.34729576 57 57 56
-0.45946530 0.87446618 2.34710407 56 56 56
-0.45519340 0.87439477 2.34691238 55 55 55
-0.45092222 0.87432337 2.34672070 56 56 56
-0.44665173 0.87425196 2.34652901 55 55 55
-0.44238192 0.87418050 2.34633732 55 55 55
-0.43811280 0.87410909 2.34614563 57 57 57
-0.43384442 0.87403780 2.34595418 56 56 56
-0.42957669 0.87396634 2.34576249 56 56 56
-0.42530969 0.87389505 2.34557104 58 58 58
-0.42104340 0.87382370 2.34537959 57 57 57
-0.41677776 0.87375236 2.34518814 59 59 59
-0.41251284 0.87368107 2.34499669 58 58 58
-0.40824860 0.87360972 2.34480524 54 54 54
-0.40398511 0.87353849 2.34461403 56 56 56
-0.39972225 0.87346715 2.34442258 56 56 56
-0.39546013 0.87339592 2.34423137 57 57 57
-0.39119869 0.87332469 2.34404016 55 55 55
-0.38693795 0.87325341 2.34384894 55 55 55
-0.38267791 0.87318218 2.34365773 54 54 54
-0.37841853 0.87311095 2.34346652 54 54 54
-0.37415987 0.87303972 2.34327531 56 56 56
-0.36990190 0.87296844 2.34308410 58 58 58
-0.36564463 0.87289733 2.34289312 57 57 57
-0.36138803 0.87282610 2.34270191 57 57 57
-0.35713217 0.87275493 2.34251094 57 57 57
-0.35287696 0.87268376 2.34231997 57 57 56
-0.34862247 0.87261260 2.34212899 56 56 56
-0.34436867 0.87254149 2.34193802 56 56 56
-0.34011558 0.87247038 2.34174728 55 55 55
-0.33586314 0.87239927 2.34155631 59 59 59
-0.33161145 0.87232816 2.34136558 57 57 56
-0.32736039 0.87225705 2.34117460 57 58 57
-0.32311004 0.87218601 2.34098387 59 59 58
-0.31886041 0.87211490 2.34079313 55 55 55
-0.31461146 0.87204385 2.34060240 58 58 58
-0.31036320 0.87197280 2.34041166 58 58 58
-0.30611566 0.87190181 2.34022117 56 56 56
-0.30186877 0.87183076 2.34003043 56 56 56
-0.29762259 0.87175977 2.33983994 55 55 55
-0.29337710 0.87168878 2.33964944 52 52 52
-0.28913227 0.87161773 2.33945870 53 53 53
-0.28488818 0.87154675 2.33926821 56 56 56
-0.28064477 0.87147588 2.33907795 54 54 54
-0.27640206 0.87140489 2.33888745 58 58 58
-0.27215999 0.87133396 2.33869696 56 56 56
-0.26791868 0.87126303 2.33850670 59 59 59
-0.26367798 0.87119210 2.33831620 57 57 56
-0.25943804 0.87112117 2.33812594 54 54 54
-0.25519875 0.87105030 2.33793569 54 54 54
-0.25096017 0.87097943 2.33774543 55 55 55
-0.24672227 0.87090856 2.33755517 56 56 56
-0.24248509 0.87083775 2.33736515 57 57 57
-0.23824859 0.87076694 2.33717513 58 58 58
-0.23401274 0.87069607 2.33698487 60 60 60
-0.22977762 0.87062526 2.33679485 58 58 58
-0.22554317 0.87055445 2.33660483 55 55 55
-0.22130941 0.87048370 2.33641481 54 54 54
-0.21707633 0.87041289 2.33622479 53 53 53
-0.21284394 0.87034208 2.33603477 52 52 52
-0.20861225 0.87027127 2.33584476 54 54 54
-0.20438124 0.87020057 2.33565497 54 54 54
-0.20015092 0.87012976 2.33546495 55 55 55
-0.19592129 0.87005907 2.33527517 55 55 55
-0.19169235 0.86998838 2.33508539 57 57 57
-0.18746410 0.86991763 2.33489561 55 55 55
-0.18323652 0.86984694 2.33470583 56 56 56
-0.17900965 0.86977625 2.33451605 55 55 55
-0.17478345 0.86970562 2.33432651 55 55 55
-0.17055793 0.86963493 2.33413672 55 55 55
-0.16633312 0.86956429 2.33394718 55 56 55
-0.16210899 0.86949366 2.33375764 56 56 56
-0.15788552 0.86942297 2.33356786 56 56 56
-0.15366277 0.86935234 2.33337831 56 56 56
-0.14944071 0.86928183 2.33318901 56 56 56
-0.14521931 0.86921120 2.33299947 56 56 56
-0.14099860 0.86914057 2.33280993 56 56 56
-0.13677858 0.86907005 2.33262062 58 58 58
-0.13255924 0.86899942 2.33243108 57 57 57
-0.12834059 0.86892891 2.33224177 56 56 56
-0.12412263 0.86885840 2.33205247 56 57 56
-0.11990535 0.86878783 2.33186316 54 54 54
-0.11568875 0.86871731 2.33167386 55 55 55
-0.11147285 0.86864686 2.33148479 55 55 54
-0.10725761 0.86857635 2.33129549 55 55 55
-0.10304307 0.86850590 2.33110642 56 56 55
-0.09882921 0.86843538 2.33091712 54 54 54
-0.09461603 0.86836493 2.33072805 54 54 53
-0.09040354 0.86829448 2.33053899 57 57 57
-0.08619174 0.86822408 2.33034992 58 58 58
-0.08198061 0.86815363 2.33016086 55 55 55
-0.07777017 0.86808330 2.32997203 56 56 56
-0.07356042 0.86801291 2.32978320 59 59 59
-0.06935135 0.86794257 2.32959437 56 56 56
-0.06514294 0.86787212 2.32940531 57 57 56
-0.06093523 0.86780179 2.32921648 56 56 56
-0.05672820 0.86773139 2.32902765 54 54 54
-0.05252185 0.86766106 2.32883883 56 56 56
-0.04831619 0.86759073 2.32865000 57 57 57
-0.04411121 0.86752045 2.32846141 55 55 55
-0.03990690 0.86745012 2.32827258 55 55 55
-0.03570329 0.86737984 2.32808399 56 56 56
-0.03150035 0.86730957 2.32789540 55 55 55
-0.02729809 0.86723924 2.32770658 54 54 54
-0.02309651 0.86716896 2.32751799 55 55 55
-0.01889561 0.86709881 2.32732964 55 55 54
-0.01469540 0.86702853 2.32714105 60 60 60
-0.01049586 0.86695826 2.32695246 61 61 61
-0.00629701 0.86688811 2.32676411 59 59 59
-0.00209883 0.86681783 2.32657552 54 54 54
0.00209866 0.86674768 2.32638717 55 55 55
0.00629548 0.86667746 2.32619882 56 56 56
0.01049161 0.86660731 2.32601047 56 56 56
0.01468707 0.86653715 2.32582211 58 58 58
0.01888185 0.86646706 2.32563400 58 58 58
0.02307595 0.86639684 2.32544565 55 55 55
0.02726937 0.86632681 2.32525754 56 56 56
0.03146210 0.86625659 2.32506919 58 58 58
0.03565416 0.86618650 2.32488108 56 56 56
0.03984555 0.86611646 2.32469296 54 54 54
0.04403625 0.86604637 2.32450485 54 54 54
0.04822628 0.86597627 2.32431674 57 57 57
0.05241563 0.86590618 2.32412863 54 54 53
0.05660430 0.86583620 2.32394075 55 55 55
0.06079229 0.86576611 2.32375264 58 58 58
0.06497961 0.86569607 2.32356477 55 55 55
0.06916625 0.86562610 2.32337689 56 56 56
0.07335221 0.86555612 2.32318902 58 58 58
0.07753750 0.86548609 2.32300115 57 57 57
0.08172210 0.86541611 2.32281327 55 55 54
0.08590603 0.86534613 2.32262540 56 56 56
0.09008929 0.86527622 2.32243776 58 58 58
0.09427188 0.86520630 2.32225013 56 56 56
0.09845377 0.86513633 2.32206225 55 55 55
0.10263500 0.86506641 2.32187462 55 55 55
0.10681555 0.86499649 2.32168698 57 57 57
0.11099542 0.86492658 2.32149935 56 57 56
0.11517461 0.86485666 2.32131171 55 55 55
0.11935315 0.86478686 2.32112432 55 55 55
0.12353099 0.86471695 2.32093668 56 56 56
0.12770817 0.86464715 2.32074928 56 56 56
0.13188466 0.86457723 2.32056165 56 56 56
0.13606049 0.86450738 2.32037425 56 56 56
0.14023563 0.86443758 2.32018685 56 56 56
0.14441010 0.86436778 2.31999946 56 56 56
0.14858392 0.86429805 2.31981230 54 54 54
0.15275705 0.86422819 2.31962490 53 53 53
0.15692951 0.86415851 2.31943774 55 55 55
0.16110128 0.86408865 2.31925035 55 55 55
0.16527238 0.86401892 2.31906319 56 56 56
0.16944282 0.86394918 2.31887603 57 57 57
0.17361258 0.86387950 2.31868887 56 56 56
0.17778167 0.86380976 2.31850171 54 54 54
0.18195008 0.86374003 2.31831455 55 55 55
0.18611781 0.86367029 2.31812739 55 55 55
0.19028489 0.86360067 2.31794047 55 55 55
0.19445129 0.86353099 2.31775355 56 56 56
0.19861700 0.86346126 2.31756639 56 56 56
0.20278205 0.86339164 2.31737947 56 56 56
0.20694643 0.86332196 2.31719255 56 56 56
0.21111014 0.86325234 2.31700563 54 55 54
0.21527319 0.86318278 2.31681895 56 56 56
0.21943554 0.86311316 2.31663203 55 55 55
0.22359726 0.86304361 2.31644535 54 55 54
0.22775826 0.86297399 2.31625843 56 56 56
0.23191862 0.86290443 2.31607175 55 55 55
0.23607831 0.86283487 2.31588507 56 56 56
0.24023731 0.86276531 2.31569839 58 58 58
0.24439567 0.86269581 2.31551194 57 57 57
0.24855334 0.86262631 2.31532526 56 56 56
0.25271031 0.86255676 2.31513858 54 54 54
0.25686666 0.86248726 2.31495214 54 54 54
0.26102230 0.86241770 2.31476545 56 56 56
0.26517731 0.86234826 2.31457901 57 57 56
0.26933163 0.86227882 2.31439257 55 55 55
0.27348527 0.86220932 2.31420612 58 58 58
0.27763826 0.86213988 2.31401968 57 57 57
0.28179058 0.86207050 2.31383348 53 53 53
0.28594223 0.86200100 2.31364703 54 54 54
0.29009321 0.86193162 2.31346083 57 57 57
0.29424351 0.86186218 2.31327438 57 57 57
0.29839316 0.86179280 2.31308818 55 55 55
0.30254212 0.86172342 2.31290197 56 56 56
0.30669042 0.86165404 2.31271577 54 54 54
0.31083807 0.86158466 2.31252956 56 56 56
0.31498501 0.86151528 2.31234336 56 56 56
0.31913134 0.86144602 2.31215739 54 55 54
0.32327694 0.86137664 2.31197119 54 54 54
0.32742193 0.86130738 2.31178522 57 57 57
0.33156624 0.86123806 2.31159925 58 58 58
0.33570987 0.86116880 2.31141329 56 56 56
0.33985284 0.86109948 2.31122732 56 56 56
0.34399512 0.86103022 2.31104136 56 56 56
0.34813675 0.86096096 2.31085539 57 57 57
0.35227773 0.86089176 2.31066966 56 56 56
0.35641801 0.86082244 2.31048369 54 54 54
0.36055765 0.86075324 2.31029797 54 54 54
0.36469662 0.86068404 2.31011224 56 56 56
0.36883494 0.86061484 2.30992651 58 58 58
0.37297258 0.86054564 2.30974078 56 56 56
0.37710953 0.86047649 2.30955505 55 55 55
0.38124582 0.86040729 2.30936933 56 56 56
0.38538146 0.86033809 2.30918360 55 55 55
0.38951644 0.86026895 2.30899811 54 54 54
0.39365077 0.86019987 2.30881262 55 55 55
0.39778438 0.86013067 2.30862689 56 56 56
0.40191740 0.86006153 2.30844140 56 56 56
0.40604970 0.85999244 2.30825591 54 54 53
0.41018140 0.85992342 2.30807066 56 56 56
0.41431236 0.85985434 2.30788517 56 56 56
0.41844267 0.85978520 2.30769968 54 54 54
